date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,start_balance,end_of_day_balance,stockout
2021-10-08,ATM003,corporate_park,677500,212,0,0,1794400,1116800,0
2021-10-08,ATM004,rural_branch,468300,146,0,0,968900,500600,0
2021-10-08,ATM005,transit_hub,1186800,371,0,2405000,3679900,2493100,0
2021-10-09,ATM001,metro_retail,1271300,397,0,0,1271300,0,1
2021-10-09,ATM002,urban_residential,812300,254,0,0,880600,68300,0
2021-10-09,ATM003,corporate_park,914300,286,0,0,1116800,202500,0
2021-10-09,ATM004,rural_branch,500600,156,0,0,500600,0,1
2021-10-09,ATM005,transit_hub,1550800,485,0,0,2493100,942300,0
2021-10-10,ATM001,metro_retail,1296400,405,0,3540000,3540000,2243600,0
2021-10-10,ATM002,urban_residential,696000,218,0,1962000,2030300,1334300,0
2021-10-10,ATM003,corporate_park,858800,268,0,2148000,2350500,1491700,0
2021-10-10,ATM004,rural_branch,461500,144,0,1270000,1270000,808500,0
2021-10-10,ATM005,transit_hub,1552900,485,0,2738000,3680300,2127400,0
2021-10-11,ATM001,metro_retail,855200,267,0,0,2243600,1388400,0
2021-10-11,ATM002,urban_residential,552400,173,0,0,1334300,781900,0
2021-10-11,ATM003,corporate_park,612400,191,0,0,1491700,879300,0
2021-10-11,ATM004,rural_branch,399900,125,0,0,808500,408500,0
2021-10-11,ATM005,transit_hub,981300,307,0,0,2127400,1146100,0
2021-10-12,ATM001,metro_retail,838300,262,0,0,1388400,550100,0
2021-10-12,ATM002,urban_residential,423500,132,0,0,781900,358300,0
2021-10-12,ATM003,corporate_park,540900,169,0,0,879300,338400,0
2021-10-12,ATM004,rural_branch,266200,83,0,861000,1269500,1003300,0
2021-10-12,ATM005,transit_hub,866700,271,0,2534000,3680100,2813400,0
2021-10-13,ATM001,metro_retail,751500,235,0,2990000,3540100,2788600,0
2021-10-13,ATM002,urban_residential,388900,122,0,1672000,2030300,1641400,0
2021-10-13,ATM003,corporate_park,454500,142,0,2012000,2350400,1895900,0
2021-10-13,ATM004,rural_branch,260000,81,0,0,1003300,743300,0
2021-10-13,ATM005,transit_hub,693100,217,0,0,2813400,2120300,0
2021-10-14,ATM001,metro_retail,757600,237,0,0,2788600,2031000,0
2021-10-14,ATM002,urban_residential,429900,134,0,0,1641400,1211500,0
2021-10-14,ATM003,corporate_park,606700,190,0,0,1895900,1289300,0
2021-10-14,ATM004,rural_branch,274200,86,0,0,743300,469000,0
2021-10-14,ATM005,transit_hub,943800,295,0,0,2120300,1176500,0
2021-10-15,ATM001,metro_retail,1416600,443,0,0,2031000,614500,0
2021-10-15,ATM002,urban_residential,747600,234,0,0,1211500,463900,0
2021-10-15,ATM003,corporate_park,803600,251,0,0,1289300,485700,0
2021-10-15,ATM004,rural_branch,469000,147,0,0,469000,0,1
2021-10-15,ATM005,transit_hub,1294200,404,0,2503000,3679500,2385300,0
2021-10-16,ATM001,metro_retail,1552400,485,0,2926000,3540500,1988000,0
2021-10-16,ATM002,urban_residential,820200,256,0,1566000,2029900,1209700,0
2021-10-16,ATM003,corporate_park,907000,283,0,1864000,2349700,1442700,0
2021-10-16,ATM004,rural_branch,576900,180,0,1270000,1270000,693100,0
2021-10-16,ATM005,transit_hub,1631400,510,0,0,2385300,753900,0
2021-10-17,ATM001,metro_retail,1106700,346,0,0,1988000,881300,0
2021-10-17,ATM002,urban_residential,672400,210,0,0,1209700,537400,0
2021-10-17,ATM003,corporate_park,686500,215,0,0,1442700,756300,0
2021-10-17,ATM004,rural_branch,413300,129,0,0,693100,279800,0
2021-10-17,ATM005,transit_hub,1382600,432,0,2926000,3679900,2297300,0
2021-10-18,ATM001,metro_retail,977800,306,0,2659000,3540300,2562500,0
2021-10-18,ATM002,urban_residential,566400,177,0,1493000,2030400,1463900,0
2021-10-18,ATM003,corporate_park,557300,174,0,1594000,2350300,1792900,0
2021-10-18,ATM004,rural_branch,363100,113,0,990000,1269800,906700,0
2021-10-18,ATM005,transit_hub,1098600,343,0,0,2297300,1198700,0
2021-10-19,ATM001,metro_retail,729300,228,0,0,2562500,1833100,0
2021-10-19,ATM002,urban_residential,373900,117,0,0,1463900,1090000,0
2021-10-19,ATM003,corporate_park,518900,162,0,0,1792900,1274000,0
2021-10-19,ATM004,rural_branch,261200,82,0,0,906700,645500,0
2021-10-19,ATM005,transit_hub,790800,247,0,2481000,3679700,2888900,0
2021-10-20,ATM001,metro_retail,746200,233,0,0,1833100,1086900,0
2021-10-20,ATM002,urban_residential,364300,114,0,0,1090000,725700,0
2021-10-20,ATM003,corporate_park,456700,143,0,0,1274000,817400,0
2021-10-20,ATM004,rural_branch,245300,77,0,0,645500,400200,0
2021-10-20,ATM005,transit_hub,734100,229,0,0,2888900,2154800,0
2021-10-21,ATM001,metro_retail,790100,247,0,2453000,3539900,2749800,0
2021-10-21,ATM002,urban_residential,436100,136,0,0,725700,289600,0
2021-10-21,ATM003,corporate_park,533100,167,0,1533000,2350400,1817300,0
2021-10-21,ATM004,rural_branch,297700,93,0,870000,1270200,972500,0
2021-10-21,ATM005,transit_hub,825200,258,0,0,2154800,1329600,0
2021-10-22,ATM001,metro_retail,1241300,388,0,0,2749800,1508500,0
2021-10-22,ATM002,urban_residential,630400,197,0,1740000,2029600,1399200,0
2021-10-22,ATM003,corporate_park,685600,214,0,0,1817300,1131700,0
2021-10-22,ATM004,rural_branch,342900,107,0,0,972500,629600,0
2021-10-22,ATM005,transit_hub,1096200,343,0,0,1329600,233400,0
2021-10-23,ATM001,metro_retail,1373300,429,0,0,1508500,135200,0
2021-10-23,ATM002,urban_residential,839100,262,0,0,1399200,560000,0
2021-10-23,ATM003,corporate_park,909500,284,0,0,1131700,222200,0
2021-10-23,ATM004,rural_branch,520200,163,0,0,629600,109500,0
2021-10-23,ATM005,transit_hub,1513700,473,0,3447000,3680400,2166700,0
2021-10-24,ATM001,metro_retail,1961300,613,1,3405000,3540200,1578900,0
2021-10-24,ATM002,urban_residential,1041500,325,1,1470000,2030000,988500,0
2021-10-24,ATM003,corporate_park,1163600,364,1,2128000,2350200,1186600,0
2021-10-24,ATM004,rural_branch,882100,276,1,1161000,1270500,388400,0
2021-10-24,ATM005,transit_hub,1783000,557,1,0,2166700,383700,0
2021-10-25,ATM001,metro_retail,1072800,335,0,0,1578900,506100,0
2021-10-25,ATM002,urban_residential,533600,167,0,0,988500,454900,0
2021-10-25,ATM003,corporate_park,651100,203,0,0,1186600,535500,0
2021-10-25,ATM004,rural_branch,373900,117,0,882000,1270400,896400,0
2021-10-25,ATM005,transit_hub,1056300,330,0,3296000,3679700,2623500,0
2021-10-26,ATM001,metro_retail,726200,227,0,3034000,3540100,2813900,0
2021-10-26,ATM002,urban_residential,386400,121,0,1575000,2029900,1643600,0
2021-10-26,ATM003,corporate_park,492000,154,0,1814000,2349500,1857600,0
2021-10-26,ATM004,rural_branch,245900,77,0,0,896400,650500,0
2021-10-26,ATM005,transit_hub,849400,265,0,0,2623500,1774100,0
2021-10-27,ATM001,metro_retail,751800,235,0,0,2813900,2062100,0
2021-10-27,ATM002,urban_residential,429600,134,0,0,1643600,1214000,0
2021-10-27,ATM003,corporate_park,551600,172,0,0,1857600,1306000,0
2021-10-27,ATM004,rural_branch,284200,89,0,0,650500,366300,0
2021-10-27,ATM005,transit_hub,852700,266,0,0,1774100,921400,0
2021-10-28,ATM001,metro_retail,823500,257,0,0,2062100,1238600,0
2021-10-28,ATM002,urban_residential,389900,122,0,0,1214000,824000,0
2021-10-28,ATM003,corporate_park,488800,153,0,0,1306000,817200,0
2021-10-28,ATM004,rural_branch,301700,94,0,904000,1270300,968600,0
2021-10-28,ATM005,transit_hub,929400,290,0,2759000,3680400,2751000,0
2021-10-29,ATM001,metro_retail,1427900,446,0,2301000,3539600,2111700,0
2021-10-29,ATM002,urban_residential,801500,250,0,0,824000,22500,0
2021-10-29,ATM003,corporate_park,1048900,328,0,1533000,2350200,1301300,0
2021-10-29,ATM004,rural_branch,523900,164,0,0,968600,444700,0
2021-10-29,ATM005,transit_hub,1535400,480,0,0,2751000,1215700,0
2021-10-30,ATM001,metro_retail,2024500,633,0,0,2111700,87200,0
2021-10-30,ATM002,urban_residential,1095000,342,0,2007000,2029500,934500,0
2021-10-30,ATM003,corporate_park,1090600,341,0,0,1301300,210700,0
2021-10-30,ATM004,rural_branch,444700,139,0,0,444700,0,1
2021-10-30,ATM005,transit_hub,1963500,614,0,2464000,3679700,1716200,0
2021-10-31,ATM001,metro_retail,1625700,508,0,3453000,3540200,1914500,0
2021-10-31,ATM002,urban_residential,823000,257,0,0,934500,111400,0
2021-10-31,ATM003,corporate_park,990500,310,0,2139000,2349700,1359200,0
2021-10-31,ATM004,rural_branch,613600,192,0,1270000,1270000,656400,0
2021-10-31,ATM005,transit_hub,1668300,521,0,0,1716200,47900,0
2021-11-01,ATM001,metro_retail,1320200,413,0,0,1914500,594300,0
2021-11-01,ATM002,urban_residential,754500,236,0,1919000,2030400,1275900,0
2021-11-01,ATM003,corporate_park,852800,266,0,0,1359200,506400,0
2021-11-01,ATM004,rural_branch,490100,153,0,0,656400,166300,0
2021-11-01,ATM005,transit_hub,1560500,488,0,3632000,3679900,2119500,0
2021-11-02,ATM001,metro_retail,1146800,358,0,2946000,3540300,2393600,0
2021-11-02,ATM002,urban_residential,608400,190,0,0,1275900,667500,0
2021-11-02,ATM003,corporate_park,759000,237,0,1844000,2350400,1591400,0
2021-11-02,ATM004,rural_branch,366200,114,0,1104000,1270300,904100,0
2021-11-02,ATM005,transit_hub,1124300,351,0,0,2119500,995200,0
2021-11-03,ATM001,metro_retail,974500,305,0,0,2393600,1419100,0
2021-11-03,ATM002,urban_residential,589900,184,0,1363000,2030500,1440600,0
2021-11-03,ATM003,corporate_park,606700,190,0,0,1591400,984700,0
2021-11-03,ATM004,rural_branch,362600,113,0,0,904100,541500,0
2021-11-03,ATM005,transit_hub,995800,311,0,2685000,3680200,2684400,0
2021-11-04,ATM001,metro_retail,806600,252,0,0,1419100,612500,0
2021-11-04,ATM002,urban_residential,393400,123,0,0,1440600,1047200,0
2021-11-04,ATM003,corporate_park,526800,165,0,0,984700,457900,0
2021-11-04,ATM004,rural_branch,325000,102,0,0,541500,216600,0
2021-11-04,ATM005,transit_hub,752100,235,0,0,2684400,1932300,0
2021-11-05,ATM001,metro_retail,1103500,345,0,2928000,3540500,2437000,0
2021-11-05,ATM002,urban_residential,638600,200,0,0,1047200,408600,0
2021-11-05,ATM003,corporate_park,745500,233,0,1892000,2349900,1604400,0
2021-11-05,ATM004,rural_branch,366200,114,0,1053000,1269600,903300,0
2021-11-05,ATM005,transit_hub,1304100,408,0,0,1932300,628200,0
2021-11-06,ATM001,metro_retail,1431100,447,0,0,2437000,1005900,0
2021-11-06,ATM002,urban_residential,759200,237,0,1621000,2029600,1270400,0
2021-11-06,ATM003,corporate_park,837100,262,0,0,1604400,767200,0
2021-11-06,ATM004,rural_branch,520200,163,0,0,903300,383100,0
2021-11-06,ATM005,transit_hub,1590400,497,0,3052000,3680200,2089800,0
2021-11-07,ATM001,metro_retail,1474600,461,0,2534000,3539900,2065300,0
2021-11-07,ATM002,urban_residential,717400,224,0,0,1270400,553000,0
2021-11-07,ATM003,corporate_park,992100,310,0,1583000,2350200,1358100,0
2021-11-07,ATM004,rural_branch,610700,191,0,887000,1270100,659400,0
2021-11-07,ATM005,transit_hub,1561300,488,0,0,2089800,528500,0
2021-11-08,ATM001,metro_retail,956500,299,0,0,2065300,1108900,0
2021-11-08,ATM002,urban_residential,604100,189,0,1477000,2030000,1425900,0
2021-11-08,ATM003,corporate_park,719300,225,0,0,1358100,638800,0
2021-11-08,ATM004,rural_branch,430000,134,0,0,659400,229400,0
2021-11-08,ATM005,transit_hub,1048400,328,0,3151000,3679500,2631100,0
2021-11-09,ATM001,metro_retail,786700,246,0,2431000,3539900,2753100,0
2021-11-09,ATM002,urban_residential,447300,140,0,0,1425900,978600,0
2021-11-09,ATM003,corporate_park,500700,156,0,1711000,2349800,1849100,0
2021-11-09,ATM004,rural_branch,286900,90,0,1041000,1270400,983500,0
2021-11-09,ATM005,transit_hub,771000,241,0,0,2631100,1860200,0
2021-11-10,ATM001,metro_retail,736300,230,0,0,2753100,2016900,0
2021-11-10,ATM002,urban_residential,400600,125,0,0,978600,578000,0
2021-11-10,ATM003,corporate_park,467400,146,0,0,1849100,1381700,0
2021-11-10,ATM004,rural_branch,317000,99,0,0,983500,666500,0
2021-11-10,ATM005,transit_hub,906300,283,0,0,1860200,953800,0
2021-11-11,ATM001,metro_retail,846700,265,0,0,2016900,1170200,0
2021-11-11,ATM002,urban_residential,444200,139,0,1452000,2030000,1585800,0
2021-11-11,ATM003,corporate_park,551900,172,0,0,1381700,829700,0
2021-11-11,ATM004,rural_branch,338600,106,0,0,666500,327900,0
2021-11-11,ATM005,transit_hub,769700,241,0,2726000,3679800,2910100,0
2021-11-12,ATM001,metro_retail,1653200,517,1,2370000,3540200,1887000,0
2021-11-12,ATM002,urban_residential,946700,296,1,0,1585800,639100,0
2021-11-12,ATM003,corporate_park,829700,259,1,0,829700,0,1
2021-11-12,ATM004,rural_branch,597600,187,1,942000,1269900,672300,0
2021-11-12,ATM005,transit_hub,1481300,463,1,0,2910100,1428800,0
2021-11-13,ATM001,metro_retail,1572700,491,0,0,1887000,314400,0
2021-11-13,ATM002,urban_residential,839200,262,0,1391000,2030100,1190900,0
2021-11-13,ATM003,corporate_park,907000,283,0,2350000,2350000,1443000,0
2021-11-13,ATM004,rural_branch,447300,140,0,0,672300,225000,0
2021-11-13,ATM005,transit_hub,1428800,447,0,0,1428800,0,1
2021-11-14,ATM001,metro_retail,1233200,385,0,3226000,3540400,2307100,0
2021-11-14,ATM002,urban_residential,839400,262,0,0,1190900,351500,0
2021-11-14,ATM003,corporate_park,760900,238,0,0,1443000,682200,0
2021-11-14,ATM004,rural_branch,470700,147,0,1045000,1270000,799300,0
2021-11-14,ATM005,transit_hub,1338100,418,0,3680000,3680000,2341900,0
2021-11-15,ATM001,metro_retail,1117200,349,0,0,2307100,1189900,0
2021-11-15,ATM002,urban_residential,620600,194,0,1679000,2030500,1409900,0
2021-11-15,ATM003,corporate_park,677200,212,0,1668000,2350200,1672900,0
2021-11-15,ATM004,rural_branch,348200,109,0,0,799300,451000,0
2021-11-15,ATM005,transit_hub,1111000,347,0,0,2341900,1230900,0
2021-11-16,ATM001,metro_retail,798000,249,0,2350000,3539900,2742000,0
2021-11-16,ATM002,urban_residential,346500,108,0,0,1409900,1063400,0
2021-11-16,ATM003,corporate_park,481500,150,0,0,1672900,1191500,0
2021-11-16,ATM004,rural_branch,280800,88,0,0,451000,170200,0
2021-11-16,ATM005,transit_hub,752000,235,0,2449000,3679900,2927800,0
2021-11-17,ATM001,metro_retail,740300,231,0,0,2742000,2001600,0
2021-11-17,ATM002,urban_residential,415700,130,0,0,1063400,647700,0
2021-11-17,ATM003,corporate_park,498900,156,0,0,1191500,692600,0
2021-11-17,ATM004,rural_branch,321900,101,0,1100000,1270200,948300,0
2021-11-17,ATM005,transit_hub,661800,207,0,0,2927800,2266000,0
2021-11-18,ATM001,metro_retail,776000,243,0,0,2001600,1225600,0
2021-11-18,ATM002,urban_residential,415800,130,0,1382000,2029700,1613900,0
2021-11-18,ATM003,corporate_park,505700,158,0,1657000,2349600,1843900,0
2021-11-18,ATM004,rural_branch,308200,96,0,0,948300,640200,0
2021-11-18,ATM005,transit_hub,974700,305,0,0,2266000,1291300,0
2021-11-19,ATM001,metro_retail,1086700,340,0,2314000,3539600,2452900,0
2021-11-19,ATM002,urban_residential,615900,192,0,0,1613900,998000,0
2021-11-19,ATM003,corporate_park,703200,220,0,0,1843900,1140700,0
2021-11-19,ATM004,rural_branch,386800,121,0,0,640200,253400,0
2021-11-19,ATM005,transit_hub,1238500,387,0,0,1291300,52800,0
2021-11-20,ATM001,metro_retail,1439000,450,0,0,2452900,1013900,0
2021-11-20,ATM002,urban_residential,830100,259,0,0,998000,167900,0
2021-11-20,ATM003,corporate_park,873300,273,0,0,1140700,267400,0
2021-11-20,ATM004,rural_branch,486700,152,0,1017000,1270400,783600,0
2021-11-20,ATM005,transit_hub,1598000,499,0,3627000,3679800,2081800,0
2021-11-21,ATM001,metro_retail,1177000,368,0,2526000,3539900,2362900,0
2021-11-21,ATM002,urban_residential,685900,214,0,1862000,2029900,1344000,0
2021-11-21,ATM003,corporate_park,695400,217,0,2083000,2350400,1655000,0
2021-11-21,ATM004,rural_branch,389900,122,0,0,783600,393700,0
2021-11-21,ATM005,transit_hub,1403700,439,0,0,2081800,678100,0
2021-11-22,ATM001,metro_retail,1019300,319,0,0,2362900,1343600,0
2021-11-22,ATM002,urban_residential,501700,157,0,0,1344000,842300,0
2021-11-22,ATM003,corporate_park,731300,229,0,0,1655000,923800,0
2021-11-22,ATM004,rural_branch,298000,93,0,876000,1269700,971800,0
2021-11-22,ATM005,transit_hub,972500,304,0,3002000,3680100,2707500,0
2021-11-23,ATM001,metro_retail,765400,239,0,0,1343600,578200,0
2021-11-23,ATM002,urban_residential,470500,147,0,0,842300,371800,0
2021-11-23,ATM003,corporate_park,526400,164,0,0,923800,397400,0
2021-11-23,ATM004,rural_branch,326500,102,0,0,971800,645300,0
2021-11-23,ATM005,transit_hub,818400,256,0,0,2707500,1889100,0
2021-11-24,ATM001,metro_retail,820400,256,0,2962000,3540200,2719900,0
2021-11-24,ATM002,urban_residential,442700,138,0,1658000,2029800,1587100,0
2021-11-24,ATM003,corporate_park,505300,158,0,1953000,2350400,1845100,0
2021-11-24,ATM004,rural_branch,295000,92,0,0,645300,350300,0
2021-11-24,ATM005,transit_hub,848500,265,0,0,1889100,1040700,0
2021-11-25,ATM001,metro_retail,938200,293,0,0,2719900,1781700,0
2021-11-25,ATM002,urban_residential,418100,131,0,0,1587100,1169000,0
2021-11-25,ATM003,corporate_park,496900,155,0,0,1845100,1348100,0
2021-11-25,ATM004,rural_branch,297200,93,0,920000,1270300,973100,0
2021-11-25,ATM005,transit_hub,704500,220,0,2639000,3679700,2975200,0
2021-11-26,ATM001,metro_retail,1153000,360,0,0,1781700,628600,0
2021-11-26,ATM002,urban_residential,655800,205,0,0,1169000,513100,0
2021-11-26,ATM003,corporate_park,833700,261,0,0,1348100,514500,0
2021-11-26,ATM004,rural_branch,412800,129,0,0,973100,560300,0
2021-11-26,ATM005,transit_hub,1229100,384,0,0,2975200,1746100,0
2021-11-27,ATM001,metro_retail,1372900,429,0,2911000,3539600,2166700,0
2021-11-27,ATM002,urban_residential,870300,272,0,1517000,2030100,1159900,0
2021-11-27,ATM003,corporate_park,936700,293,0,1836000,2350500,1413800,0
2021-11-27,ATM004,rural_branch,545200,170,0,0,560300,15100,0
2021-11-27,ATM005,transit_hub,1630400,509,0,0,1746100,115700,0
2021-11-28,ATM001,metro_retail,1588800,497,0,0,2166700,577900,0
2021-11-28,ATM002,urban_residential,1020800,319,0,0,1159900,139100,0
2021-11-28,ATM003,corporate_park,1179700,369,0,0,1413800,234100,0
2021-11-28,ATM004,rural_branch,617200,193,0,1255000,1270100,652900,0
2021-11-28,ATM005,transit_hub,1724100,539,0,3564000,3679700,1955700,0
2021-11-29,ATM001,metro_retail,1254100,392,0,2962000,3539900,2285800,0
2021-11-29,ATM002,urban_residential,654100,204,0,1891000,2030100,1376000,0
2021-11-29,ATM003,corporate_park,825600,258,0,2116000,2350100,1524500,0
2021-11-29,ATM004,rural_branch,539600,169,0,0,652900,113300,0
2021-11-29,ATM005,transit_hub,1268600,396,0,0,1955700,687000,0
2021-11-30,ATM001,metro_retail,913900,286,0,0,2285800,1372000,0
2021-11-30,ATM002,urban_residential,587700,184,0,0,1376000,788300,0
2021-11-30,ATM003,corporate_park,651400,204,0,0,1524500,873100,0
2021-11-30,ATM004,rural_branch,375700,117,0,1157000,1270300,894600,0
2021-11-30,ATM005,transit_hub,1013200,317,0,2993000,3680000,2666800,0
2021-12-01,ATM001,metro_retail,1068000,334,0,0,1372000,304000,0
2021-12-01,ATM002,urban_residential,590600,185,0,0,788300,197700,0
2021-12-01,ATM003,corporate_park,646600,202,0,0,873100,226400,0
2021-12-01,ATM004,rural_branch,322600,101,0,0,894600,571900,0
2021-12-01,ATM005,transit_hub,1088500,340,0,0,2666800,1578300,0
2021-12-02,ATM001,metro_retail,1125500,352,0,3236000,3540000,2414500,0
2021-12-02,ATM002,urban_residential,642000,201,0,1832000,2029700,1387700,0
2021-12-02,ATM003,corporate_park,708900,222,0,2124000,2350400,1641500,0
2021-12-02,ATM004,rural_branch,452800,141,0,0,571900,119200,0
2021-12-02,ATM005,transit_hub,1169200,365,0,0,1578300,409100,0
2021-12-03,ATM001,metro_retail,1402100,438,0,0,2414500,1012400,0
2021-12-03,ATM002,urban_residential,771900,241,0,0,1387700,615800,0
2021-12-03,ATM003,corporate_park,933200,292,0,0,1641500,708300,0
2021-12-03,ATM004,rural_branch,432700,135,0,1151000,1270200,837400,0
2021-12-03,ATM005,transit_hub,1405300,439,0,3271000,3680100,2274800,0
2021-12-04,ATM001,metro_retail,1440700,450,0,2528000,3540400,2099700,0
2021-12-04,ATM002,urban_residential,708700,221,0,1414000,2029800,1321100,0
2021-12-04,ATM003,corporate_park,1058000,331,0,1642000,2350300,1292200,0
2021-12-04,ATM004,rural_branch,527200,165,0,0,837400,310300,0
2021-12-04,ATM005,transit_hub,1634400,511,0,0,2274800,640400,0
2021-12-05,ATM001,metro_retail,1196500,374,0,0,2099700,903200,0
2021-12-05,ATM002,urban_residential,721000,225,0,0,1321100,600100,0
