date,atm_id,location_type,net_cash_out,num_withdrawals,is_holiday,replenishment,end_of_day_balance,stockout
2022-02-03,ATM005,transit_hub,888500,278,0,0,1484600,0
2022-02-04,ATM001,metro_retail,1172100,366,0,3017000,2367800,0
2022-02-04,ATM002,urban_residential,731400,229,0,0,95600,0
2022-02-04,ATM003,corporate_park,873000,273,0,2419000,2047100,0
2022-02-04,ATM004,rural_branch,370600,116,0,858000,869900,0
2022-02-04,ATM005,transit_hub,1149400,359,0,0,335100,0
2022-02-05,ATM001,metro_retail,1516100,474,0,0,851700,0
2022-02-05,ATM002,urban_residential,904600,283,0,2024000,1214900,0
2022-02-05,ATM003,corporate_park,1041700,326,0,0,1005400,0
2022-02-05,ATM004,rural_branch,484700,151,0,0,385200,0
2022-02-05,ATM005,transit_hub,1376100,430,0,2955000,1914100,0
2022-02-06,ATM001,metro_retail,1389500,434,0,2688000,2150200,0
2022-02-06,ATM002,urban_residential,693700,217,0,0,521300,0
2022-02-06,ATM003,corporate_park,1095800,342,0,1915000,1824600,0
2022-02-06,ATM004,rural_branch,408800,128,0,855000,831400,0
2022-02-06,ATM005,transit_hub,1235600,386,0,0,678400,0
2022-02-07,ATM001,metro_retail,1214100,379,0,0,936100,0
2022-02-07,ATM002,urban_residential,708800,221,0,1599000,1411500,0
2022-02-07,ATM003,corporate_park,893900,279,0,0,930700,0
2022-02-07,ATM004,rural_branch,401600,125,0,0,429800,0
2022-02-07,ATM005,transit_hub,882400,276,0,2612000,2408000,0
2022-02-08,ATM001,metro_retail,742600,232,0,2604000,2797500,0
2022-02-08,ATM002,urban_residential,424800,133,0,0,986700,0
2022-02-08,ATM003,corporate_park,601300,188,0,1989000,2318400,0
2022-02-08,ATM004,rural_branch,253500,79,0,810000,986300,0
2022-02-08,ATM005,transit_hub,693800,217,0,0,1714200,0
2022-02-09,ATM001,metro_retail,780600,244,0,0,2016800,0
2022-02-09,ATM002,urban_residential,381900,119,0,0,604800,0
2022-02-09,ATM003,corporate_park,682300,213,0,0,1636100,0
2022-02-09,ATM004,rural_branch,316400,99,0,0,669800,0
2022-02-09,ATM005,transit_hub,734500,230,0,0,979700,0
2022-02-10,ATM001,metro_retail,837900,262,0,0,1179000,0
2022-02-10,ATM002,urban_residential,503600,157,0,1515000,1616200,0
2022-02-10,ATM003,corporate_park,701700,219,0,0,934500,0
2022-02-10,ATM004,rural_branch,285000,89,0,0,384800,0
2022-02-10,ATM005,transit_hub,708400,221,0,2310000,2581400,0
2022-02-11,ATM001,metro_retail,1063400,332,0,2361000,2476600,0
2022-02-11,ATM002,urban_residential,721900,226,0,0,894300,0
2022-02-11,ATM003,corporate_park,841100,263,0,1986000,2079400,0
2022-02-11,ATM004,rural_branch,441900,138,0,855000,797900,0
2022-02-11,ATM005,transit_hub,1025700,321,0,0,1555700,0
2022-02-12,ATM001,metro_retail,1482800,463,0,0,993800,0
2022-02-12,ATM002,urban_residential,868500,271,0,0,25800,0
2022-02-12,ATM003,corporate_park,1117000,349,0,0,962400,0
2022-02-12,ATM004,rural_branch,543600,170,0,0,254300,0
2022-02-12,ATM005,transit_hub,1239800,387,0,0,315800,0
2022-02-13,ATM001,metro_retail,1230800,385,0,2546000,2308900,0
2022-02-13,ATM002,urban_residential,740100,231,0,2094000,1379700,0
2022-02-13,ATM003,corporate_park,1100700,344,0,1958000,1819600,0
2022-02-13,ATM004,rural_branch,482800,151,0,986000,757600,0
2022-02-13,ATM005,transit_hub,1411800,441,0,2974000,1878000,0
2022-02-14,ATM001,metro_retail,1114500,348,0,0,1194400,0
2022-02-14,ATM002,urban_residential,655100,205,0,0,724600,0
2022-02-14,ATM003,corporate_park,779400,244,0,0,1040300,0
2022-02-14,ATM004,rural_branch,327200,102,0,0,430400,0
2022-02-14,ATM005,transit_hub,1125000,352,0,0,753100,0
2022-02-15,ATM001,metro_retail,871100,272,0,2346000,2669300,0
2022-02-15,ATM002,urban_residential,529500,165,0,1395000,1590100,0
2022-02-15,ATM003,corporate_park,713900,223,0,0,326300,0
2022-02-15,ATM004,rural_branch,310800,97,0,0,119600,0
2022-02-15,ATM005,transit_hub,828600,259,0,2537000,2461500,0
2022-02-16,ATM001,metro_retail,706000,221,0,0,1963300,0
2022-02-16,ATM002,urban_residential,426800,133,0,0,1163300,0
2022-02-16,ATM003,corporate_park,639300,200,0,2594000,2281000,0
2022-02-16,ATM004,rural_branch,265000,83,0,1120000,974600,0
2022-02-16,ATM005,transit_hub,698400,218,0,0,1763100,0
2022-02-17,ATM001,metro_retail,825900,258,0,0,1137400,0
2022-02-17,ATM002,urban_residential,499800,156,0,0,663500,0
2022-02-17,ATM003,corporate_park,709100,222,0,0,1572000,0
2022-02-17,ATM004,rural_branch,291000,91,0,0,683600,0
2022-02-17,ATM005,transit_hub,879400,275,0,0,883700,0
2022-02-18,ATM001,metro_retail,1205500,377,0,2403000,2334900,0
2022-02-18,ATM002,urban_residential,614600,192,0,1456000,1505000,0
2022-02-18,ATM003,corporate_park,960900,300,0,0,611000,0
2022-02-18,ATM004,rural_branch,420300,131,0,0,263200,0
2022-02-18,ATM005,transit_hub,980800,307,0,2406000,2308900,0
2022-02-19,ATM001,metro_retail,1565200,489,0,0,769700,0
2022-02-19,ATM002,urban_residential,832900,260,0,0,672100,0
2022-02-19,ATM003,corporate_park,1060600,331,0,2309000,1859400,0
2022-02-19,ATM004,rural_branch,574200,179,0,977000,666100,0
2022-02-19,ATM005,transit_hub,1306900,408,0,0,1002000,0
2022-02-20,ATM001,metro_retail,1313200,410,0,2770000,2226400,0
2022-02-20,ATM002,urban_residential,700900,219,0,1448000,1419100,0
2022-02-20,ATM003,corporate_park,949400,297,0,0,910000,0
2022-02-20,ATM004,rural_branch,446000,139,0,0,220100,0
2022-02-20,ATM005,transit_hub,1303100,407,0,2288000,1986900,0
2022-02-21,ATM001,metro_retail,904000,283,0,0,1322400,0
2022-02-21,ATM002,urban_residential,503100,157,0,0,916000,0
2022-02-21,ATM003,corporate_park,813900,254,0,2010000,2106100,0
2022-02-21,ATM004,rural_branch,394700,123,0,1020000,845400,0
2022-02-21,ATM005,transit_hub,959400,300,0,0,1027500,0
2022-02-22,ATM001,metro_retail,807100,252,0,0,515300,0
2022-02-22,ATM002,urban_residential,422100,132,0,0,493900,0
2022-02-22,ATM003,corporate_park,541400,169,0,0,1564700,0
2022-02-22,ATM004,rural_branch,293500,92,0,0,551900,0
2022-02-22,ATM005,transit_hub,712200,223,0,2263000,2578200,0
2022-02-23,ATM001,metro_retail,817600,256,0,3025000,2722700,0
2022-02-23,ATM002,urban_residential,487200,152,0,1626000,1632700,0
2022-02-23,ATM003,corporate_park,652800,204,0,0,911900,0
2022-02-23,ATM004,rural_branch,326400,102,0,0,225500,0
2022-02-23,ATM005,transit_hub,657700,206,0,0,1920500,0
2022-02-24,ATM001,metro_retail,844700,264,0,0,1878000,0
2022-02-24,ATM002,urban_residential,440100,138,0,0,1192600,0
2022-02-24,ATM003,corporate_park,577200,180,0,2008000,2342700,0
2022-02-24,ATM004,rural_branch,211400,66,0,1015000,1029000,0
2022-02-24,ATM005,transit_hub,869100,272,0,0,1051500,0
2022-02-25,ATM001,metro_retail,1129500,353,0,0,748500,0
2022-02-25,ATM002,urban_residential,645700,202,0,0,546900,0
2022-02-25,ATM003,corporate_park,876700,274,0,0,1466100,0
2022-02-25,ATM004,rural_branch,390000,122,0,0,639100,0
2022-02-25,ATM005,transit_hub,1035700,324,0,2239000,2254700,0
2022-02-26,ATM001,metro_retail,1893900,592,0,2792000,1646600,0
2022-02-26,ATM002,urban_residential,1039000,325,0,1573000,1080900,0
2022-02-26,ATM003,corporate_park,1466100,458,0,0,0,1
2022-02-26,ATM004,rural_branch,639100,200,0,0,0,1
2022-02-26,ATM005,transit_hub,1550000,484,0,0,704700,0
2022-02-27,ATM001,metro_retail,1646600,515,0,0,0,1
2022-02-27,ATM002,urban_residential,1043000,326,0,0,37900,0
2022-02-27,ATM003,corporate_park,1143600,357,0,2920000,1776400,0
2022-02-27,ATM004,rural_branch,472900,148,0,1240000,767100,0
2022-02-27,ATM005,transit_hub,1641200,513,0,2585000,1648500,0
2022-02-28,ATM001,metro_retail,1236300,386,0,3540000,2303700,0
2022-02-28,ATM002,urban_residential,763700,239,0,2082000,1356200,0
2022-02-28,ATM003,corporate_park,1023400,320,0,0,753000,0
2022-02-28,ATM004,rural_branch,549100,172,0,0,218000,0
2022-02-28,ATM005,transit_hub,1135800,355,0,0,512700,0
2022-03-01,ATM001,metro_retail,1154600,361,0,0,1149100,0
2022-03-01,ATM002,urban_residential,688500,215,0,0,667700,0
2022-03-01,ATM003,corporate_park,891900,279,0,2167000,2028100,0
2022-03-01,ATM004,rural_branch,415800,130,0,1022000,824100,0
2022-03-01,ATM005,transit_hub,973000,304,0,2777000,2316700,0
2022-03-02,ATM001,metro_retail,1141200,357,0,2391000,2398900,0
2022-03-02,ATM002,urban_residential,599900,187,0,1452000,1519800,0
2022-03-02,ATM003,corporate_park,841100,263,0,0,1186900,0
2022-03-02,ATM004,rural_branch,305500,95,0,0,518600,0
2022-03-02,ATM005,transit_hub,995900,311,0,0,1320800,0
2022-03-03,ATM001,metro_retail,1136900,355,0,0,1261900,0
2022-03-03,ATM002,urban_residential,547800,171,0,0,971900,0
2022-03-03,ATM003,corporate_park,961900,301,0,0,225000,0
2022-03-03,ATM004,rural_branch,396500,124,0,0,122200,0
2022-03-03,ATM005,transit_hub,1093000,342,0,0,227800,0
2022-03-04,ATM001,metro_retail,1166200,364,0,0,95800,0
2022-03-04,ATM002,urban_residential,627400,196,0,0,344500,0
2022-03-04,ATM003,corporate_park,794200,248,0,2695000,2125800,0
2022-03-04,ATM004,rural_branch,374900,117,0,1118000,865200,0
2022-03-04,ATM005,transit_hub,987300,309,0,3062000,2302500,0
2022-03-05,ATM001,metro_retail,1506800,471,0,3444000,2033000,0
2022-03-05,ATM002,urban_residential,920100,288,0,1775000,1199500,0
2022-03-05,ATM003,corporate_park,1122500,351,0,0,1003300,0
2022-03-05,ATM004,rural_branch,491200,154,0,0,374000,0
2022-03-05,ATM005,transit_hub,1448100,453,0,0,854400,0
2022-03-06,ATM001,metro_retail,1271500,397,0,0,761600,0
2022-03-06,ATM002,urban_residential,752800,235,0,0,446700,0
2022-03-06,ATM003,corporate_park,1023200,320,0,1917000,1897100,0
2022-03-06,ATM004,rural_branch,542800,170,0,866000,697200,0
2022-03-06,ATM005,transit_hub,1159200,362,0,2436000,2131200,0
2022-03-07,ATM001,metro_retail,1082600,338,0,2778000,2457000,0
2022-03-07,ATM002,urban_residential,682800,213,0,1673000,1436900,0
2022-03-07,ATM003,corporate_park,774700,242,0,0,1122300,0
2022-03-07,ATM004,rural_branch,386000,121,0,0,311200,0
2022-03-07,ATM005,transit_hub,1025200,320,0,0,1106000,0
2022-03-08,ATM001,metro_retail,929600,290,1,0,1527400,0
2022-03-08,ATM002,urban_residential,423200,132,1,0,1013700,0
2022-03-08,ATM003,corporate_park,714000,223,1,0,408300,0
2022-03-08,ATM004,rural_branch,297700,93,1,929000,942500,0
2022-03-08,ATM005,transit_hub,800900,250,1,2184000,2489100,0
2022-03-09,ATM001,metro_retail,831700,260,0,0,695700,0
2022-03-09,ATM002,urban_residential,484300,151,0,0,529400,0
2022-03-09,ATM003,corporate_park,474400,148,0,2512000,2445900,0
2022-03-09,ATM004,rural_branch,339900,106,0,0,602600,0
2022-03-09,ATM005,transit_hub,744600,233,0,0,1744500,0
2022-03-10,ATM001,metro_retail,808700,253,0,2844000,2731000,0
2022-03-10,ATM002,urban_residential,460000,144,0,1591000,1660500,0
2022-03-10,ATM003,corporate_park,615900,192,0,0,1830000,0
2022-03-10,ATM004,rural_branch,324300,101,0,0,278300,0
2022-03-10,ATM005,transit_hub,848900,265,0,0,895600,0
2022-03-11,ATM001,metro_retail,1215100,380,0,0,1515900,0
2022-03-11,ATM002,urban_residential,782700,245,0,0,877800,0
2022-03-11,ATM003,corporate_park,1119900,350,0,0,710200,0
2022-03-11,ATM004,rural_branch,403500,126,0,962000,836800,0
2022-03-11,ATM005,transit_hub,1008800,315,0,2394000,2280900,0
2022-03-12,ATM001,metro_retail,1515900,474,0,0,0,1
2022-03-12,ATM002,urban_residential,838000,262,0,0,39800,0
2022-03-12,ATM003,corporate_park,1153600,360,0,2210000,1766600,0
2022-03-12,ATM004,rural_branch,498200,156,0,0,338600,0
2022-03-12,ATM005,transit_hub,1312700,410,0,0,968100,0
2022-03-13,ATM001,metro_retail,1361000,425,0,3540000,2179000,0
2022-03-13,ATM002,urban_residential,758000,237,0,2080000,1361800,0
2022-03-13,ATM003,corporate_park,1153500,360,0,0,613100,0
2022-03-13,ATM004,rural_branch,460200,144,0,901000,779400,0
2022-03-13,ATM005,transit_hub,1129700,353,0,2322000,2160400,0
2022-03-14,ATM001,metro_retail,965300,302,0,0,1213700,0
2022-03-14,ATM002,urban_residential,616300,193,0,0,745500,0
2022-03-14,ATM003,corporate_park,907200,284,0,2307000,2012900,0
2022-03-14,ATM004,rural_branch,427800,134,0,0,351600,0
2022-03-14,ATM005,transit_hub,904900,283,0,0,1255500,0
2022-03-15,ATM001,metro_retail,900600,281,0,2326000,2639100,0
2022-03-15,ATM002,urban_residential,475500,149,0,0,269900,0
2022-03-15,ATM003,corporate_park,631900,197,0,0,1381000,0
2022-03-15,ATM004,rural_branch,284600,89,0,888000,955000,0
2022-03-15,ATM005,transit_hub,807000,252,0,0,448500,0
2022-03-16,ATM001,metro_retail,713700,223,0,0,1925400,0
2022-03-16,ATM002,urban_residential,476700,149,0,1850000,1643200,0
2022-03-16,ATM003,corporate_park,584700,183,0,0,796300,0
2022-03-16,ATM004,rural_branch,245200,77,0,0,709800,0
2022-03-16,ATM005,transit_hub,797200,249,0,2841000,2492400,0
2022-03-17,ATM001,metro_retail,894500,280,0,0,1030900,0
2022-03-17,ATM002,urban_residential,455500,142,0,0,1187700,0
2022-03-17,ATM003,corporate_park,604900,189,0,2124000,2315400,0
2022-03-17,ATM004,rural_branch,336200,105,0,0,373600,0
2022-03-17,ATM005,transit_hub,694500,217,0,0,1797800,0
2022-03-18,ATM001,metro_retail,1158300,362,0,2509000,2381700,0
2022-03-18,ATM002,urban_residential,736400,230,0,0,451300,0
2022-03-18,ATM003,corporate_park,790900,247,0,0,1524600,0
2022-03-18,ATM004,rural_branch,406400,127,0,866000,833200,0
2022-03-18,ATM005,transit_hub,1164500,364,0,0,633300,0
2022-03-19,ATM001,metro_retail,1698000,531,0,0,683700,0
2022-03-19,ATM002,urban_residential,918900,287,0,1669000,1201400,0
2022-03-19,ATM003,corporate_park,1361800,426,0,0,162800,0
2022-03-19,ATM004,rural_branch,545500,170,0,0,287700,0
2022-03-19,ATM005,transit_hub,1246700,390,0,2657000,2043600,0
2022-03-20,ATM001,metro_retail,1261400,394,0,2856000,2278300,0
2022-03-20,ATM002,urban_residential,783900,245,0,0,417500,0
2022-03-20,ATM003,corporate_park,979300,306,0,2757000,1940500,0
2022-03-20,ATM004,rural_branch,495800,155,0,952000,743900,0
2022-03-20,ATM005,transit_hub,1209000,378,0,0,834600,0
2022-03-21,ATM001,metro_retail,948800,297,0,0,1329500,0
2022-03-21,ATM002,urban_residential,559900,175,0,1703000,1560600,0
2022-03-21,ATM003,corporate_park,822700,257,0,0,1117800,0
2022-03-21,ATM004,rural_branch,352000,110,0,0,391900,0
2022-03-21,ATM005,transit_hub,839400,262,0,2455000,2450200,0
2022-03-22,ATM001,metro_retail,748900,234,0,0,580600,0
2022-03-22,ATM002,urban_residential,453300,142,0,0,1107300,0
2022-03-22,ATM003,corporate_park,623600,195,0,0,494200,0
2022-03-22,ATM004,rural_branch,224400,70,0,848000,1015500,0
2022-03-22,ATM005,transit_hub,670700,210,0,0,1779600,0
2022-03-23,ATM001,metro_retail,694600,217,0,2959000,2845000,0
2022-03-23,ATM002,urban_residential,458400,143,0,0,648900,0
2022-03-23,ATM003,corporate_park,605100,189,0,2426000,2315100,0
2022-03-23,ATM004,rural_branch,273100,85,0,0,742400,0
2022-03-23,ATM005,transit_hub,633400,198,0,0,1146200,0
2022-03-24,ATM001,metro_retail,823700,257,0,0,2021300,0
2022-03-24,ATM002,urban_residential,413700,129,0,1471000,1706100,0
2022-03-24,ATM003,corporate_park,660900,207,0,0,1654200,0
2022-03-24,ATM004,rural_branch,335700,105,0,0,406700,0
2022-03-24,ATM005,transit_hub,839700,262,0,2144000,2450500,0
2022-03-25,ATM001,metro_retail,1032700,323,0,0,988600,0
2022-03-25,ATM002,urban_residential,648000,202,0,0,1058200,0
2022-03-25,ATM003,corporate_park,1054200,329,0,0,600000,0
2022-03-25,ATM004,rural_branch,520300,163,0,833000,719400,0
2022-03-25,ATM005,transit_hub,1015600,317,0,0,1434900,0
2022-03-26,ATM001,metro_retail,1451600,454,0,2551000,2088000,0
2022-03-26,ATM002,urban_residential,929100,290,0,0,129100,0
2022-03-26,ATM003,corporate_park,1246300,389,0,2320000,1673700,0
2022-03-26,ATM004,rural_branch,534600,167,0,0,184700,0
2022-03-26,ATM005,transit_hub,1373500,429,0,0,61400,0
2022-03-27,ATM001,metro_retail,1309900,409,0,0,778200,0
2022-03-27,ATM002,urban_residential,693500,217,0,1991000,1426600,0
2022-03-27,ATM003,corporate_park,901800,282,0,0,771900,0
2022-03-27,ATM004,rural_branch,469900,147,0,1055000,769800,0
2022-03-27,ATM005,transit_hub,1202200,376,0,3229000,2088200,0
2022-03-28,ATM001,metro_retail,954600,298,0,2762000,2585600,0
2022-03-28,ATM002,urban_residential,644800,201,0,0,781800,0
2022-03-28,ATM003,corporate_park,791900,247,0,2148000,2128000,0
2022-03-28,ATM004,rural_branch,420300,131,0,0,349500,0
2022-03-28,ATM005,transit_hub,946500,296,0,0,1141600,0
2022-03-29,ATM001,metro_retail,1034800,323,0,0,1550800,0
2022-03-29,ATM002,urban_residential,572800,179,0,0,209000,0
2022-03-29,ATM003,corporate_park,736300,230,0,0,1391700,0
2022-03-29,ATM004,rural_branch,395200,123,0,890000,844400,0
2022-03-29,ATM005,transit_hub,944000,295,0,2148000,2345600,0
2022-03-30,ATM001,metro_retail,1059200,331,0,0,491600,0
2022-03-30,ATM002,urban_residential,597400,187,0,1911000,1522500,0
2022-03-30,ATM003,corporate_park,788100,246,0,0,603600,0
2022-03-30,ATM004,rural_branch,374200,117,0,0,470200,0
2022-03-30,ATM005,transit_hub,907300,284,0,0,1438300,0
2022-03-31,ATM001,metro_retail,1006900,315,0,3048000,2532800,0
2022-03-31,ATM002,urban_residential,572700,179,0,0,949800,0
2022-03-31,ATM003,corporate_park,828700,259,0,2316000,2090900,0
2022-03-31,ATM004,rural_branch,316800,99,0,0,153400,0
2022-03-31,ATM005,transit_hub,967600,302,0,0,470600,0
2022-04-01,ATM001,metro_retail,1567700,490,0,0,965100,0
2022-04-01,ATM002,urban_residential,949800,297,0,0,0,1
2022-04-01,ATM003,corporate_park,1273400,398,0,0,817500,0
2022-04-01,ATM004,rural_branch,583400,182,0,1087000,657000,0
2022-04-01,ATM005,transit_hub,1671200,522,0,2819000,1618500,0
2022-04-02,ATM001,metro_retail,1875000,586,0,2575000,1665100,0
2022-04-02,ATM002,urban_residential,1214300,379,0,2120000,905700,0
2022-04-02,ATM003,corporate_park,1405900,439,0,2103000,1514600,0
2022-04-02,ATM004,rural_branch,657000,205,0,0,0,1
2022-04-02,ATM005,transit_hub,1618500,506,0,0,0,1
2022-04-03,ATM001,metro_retail,1625700,508,0,0,39400,0
2022-04-03,ATM002,urban_residential,905700,283,0,0,0,1
2022-04-03,ATM003,corporate_park,1244200,389,0,0,270400,0
2022-04-03,ATM004,rural_branch,507200,158,0,1240000,732800,0
2022-04-03,ATM005,transit_hub,1177100,368,0,3290000,2112900,0
2022-04-04,ATM001,metro_retail,1019400,319,0,3501000,2521000,0
2022-04-04,ATM002,urban_residential,648700,203,0,2120000,1471300,0
2022-04-04,ATM003,corporate_park,786000,246,0,2650000,2134400,0
2022-04-04,ATM004,rural_branch,354100,111,0,0,378700,0
2022-04-04,ATM005,transit_hub,930900,291,0,0,1182000,0
2022-04-05,ATM001,metro_retail,818500,256,0,0,1702600,0
2022-04-05,ATM002,urban_residential,503100,157,0,0,968100,0
2022-04-05,ATM003,corporate_park,671500,210,0,0,1462900,0
2022-04-05,ATM004,rural_branch,340300,106,0,861000,899400,0
2022-04-05,ATM005,transit_hub,704900,220,0,0,477100,0
2022-04-06,ATM001,metro_retail,771600,241,0,0,931000,0
2022-04-06,ATM002,urban_residential,456300,143,0,0,511800,0
2022-04-06,ATM003,corporate_park,571300,179,0,0,891600,0
2022-04-06,ATM004,rural_branch,272800,85,0,0,626600,0
2022-04-06,ATM005,transit_hub,873100,273,0,2813000,2417000,0
2022-04-07,ATM001,metro_retail,955100,298,0,2609000,2584800,0
2022-04-07,ATM002,urban_residential,482400,151,0,1608000,1637400,0
2022-04-07,ATM003,corporate_park,706400,221,0,2028000,2213200,0
2022-04-07,ATM004,rural_branch,283500,89,0,0,343000,0
2022-04-07,ATM005,transit_hub,747000,233,0,0,1670000,0
2022-04-08,ATM001,metro_retail,1133700,354,0,0,1451100,0
2022-04-08,ATM002,urban_residential,740200,231,0,0,897200,0
2022-04-08,ATM003,corporate_park,947600,296,0,0,1265600,0
2022-04-08,ATM004,rural_branch,347900,109,0,897000,892100,0
2022-04-08,ATM005,transit_hub,1131300,354,0,0,538600,0
2022-04-09,ATM001,metro_retail,1451100,453,0,0,0,1
2022-04-09,ATM002,urban_residential,795600,249,0,0,101600,0
2022-04-09,ATM003,corporate_park,1059800,331,0,0,205800,0
2022-04-09,ATM004,rural_branch,542200,169,0,0,349900,0
2022-04-09,ATM005,transit_hub,1281900,401,0,2751000,2007700,0
2022-04-10,ATM001,metro_retail,1354600,423,0,3540000,2185400,0
2022-04-10,ATM002,urban_residential,736300,230,0,2018000,1383300,0
2022-04-10,ATM003,corporate_park,928300,290,0,2714000,1991500,0
2022-04-10,ATM004,rural_branch,446300,139,0,890000,793600,0
2022-04-10,ATM005,transit_hub,1149200,359,0,0,858500,0
2022-04-11,ATM001,metro_retail,1059200,331,0,0,1126200,0
2022-04-11,ATM002,urban_residential,621900,194,0,0,761400,0
2022-04-11,ATM003,corporate_park,864100,270,0,0,1127400,0
